6051,B,47508
6052,K,52
6052,M,0
6052,B,52354
6053,K,452
6053,M,0
6053,B,452867
6054,K,97
6054,M,0
6054,B,97892
6055,K,8
6055,M,0
6055,B,8520
6056,K,460
6056,M,0
6056,B,460242
6057,K,261
6057,M,0
6057,B,261567
6058,K,372
6058,M,0
6058,B,372224
6059,K,12
6059,M,0
6059,B,12029
6060,K,54
6060,M,0
6060,B,54431
6061,K,213
6061,M,0
6061,B,213432
6062,K,166
6062,M,0
6062,B,166216
6063,K,219
6063,M,0
6063,B,219712
6064,K,474
6064,M,0
6064,B,474046
6065,K,381
6065,M,0
6065,B,381845
6066,K,207
6066,M,0
6066,B,207352
6067,K,185
6067,M,0
6067,B,185681
6068,K,192
6068,M,0
6068,B,192982
6069,K,52
6069,M,0
6069,B,52319
6070,K,63
6070,M,0
6070,B,63805
6071,K,110
6071,M,0
6071,B,110936
6072,K,140
6072,M,0
6072,B,140078
6073,K,78
6073,M,0
6073,B,78101
6074,K,287
6074,M,0
6074,B,287726
6075,K,353
6075,M,0
6075,B,353748
6076,K,385
6076,M,0
6076,B,385121
6077,K,324
6077,M,0
6077,B,324134
6078,K,345
6078,M,0
6078,B,345397
6079,K,327
6079,M,0
6079,B,327364
6080,K,438
6080,M,0
6080,B,438738
6081,K,245
6081,M,0
6081,B,245432
6082,K,487
6082,M,0
6082,B,487103
6083,K,64
6083,M,0
6083,B,64463
6084,K,42
6084,M,0
6084,B,42880
6085,K,102
6085,M,0
6085,B,102393
6086,K,35
6086,M,0
6086,B,35464
6087,K,169
6087,M,0
6087,B,169904
6088,K,405
6088,M,0
6088,B,405188
6089,K,82
6089,M,0
6089,B,82007
6090,K,114
6090,M,0
6090,B,114929
6091,K,268
6091,M,0
6091,B,268427
6092,K,434
6092,M,0
6092,B,434041
6093,K,311
6093,M,0
6093,B,311159
6094,K,77
6094,M,0
6094,B,77757
6095,K,167
6095,M,0
6095,B,167593
6096,K,399
6096,M,0
6096,B,399902
6097,K,44
6097,M,0
6097,B,44577
6098,K,279
6098,M,0
6098,B,279097
6099,K,354
6099,M,0
6099,B,354975
6100,K,478
6100,M,0
6100,B,478001
6101,K,259
6101,M,0
6101,B,259437
6102,K,409
6102,M,0
6102,B,409373
6103,K,276
6103,M,0
6103,B,276883
6104,K,54
6104,M,0
6104,B,54174
6105,K,491
6105,M,0
6105,B,491357
6106,K,171
6106,M,0
6106,B,171326
6107,K,376
6107,M,0
6107,B,376167
6108,K,145
6108,M,0
6108,B,145847
6109,K,109
6109,M,0
6109,B,109484
6110,K,477
6110,M,0
6110,B,477635
6111,K,86
6111,M,0
6111,B,86989
6112,K,107
6112,M,0
6112,B,107037
6113,K,416
6113,M,0
6113,B,416583
6114,K,253
6114,M,0
6114,B,253284
6115,K,49
6115,M,0
6115,B,49201
6116,K,395
6116,M,0
6116,B,395722
6117,K,14
6117,M,0
6117,B,14696
6118,K,380
6118,M,0
6118,B,380206
6119,K,28
6119,M,0
6119,B,28180
6120,K,67
6120,M,0
6120,B,67198
6121,K,208
6121,M,0
6121,B,208586
6122,K,346
6122,M,0
6122,B,346981
6123,K,495
6123,M,0
6123,B,495543
6124,K,142
6124,M,0
6124,B,142985
6125,K,151
6125,M,0
6125,B,151771
6126,K,217
6126,M,0
6126,B,217938
6127,K,27
6127,M,0
6127,B,27790
6128,K,339
6128,M,0
6128,B,339778
6129,K,467
6129,M,0
6129,B,467937
6130,K,338
6130,M,0
6130,B,338919
6131,K,243
6131,M,0
6131,B,243353
6132,K,471
6132,M,0
6132,B,471814
6133,K,385
6133,M,0
6133,B,385777
6134,K,313
6134,M,0
6134,B,313398
6135,K,463
6135,M,0
6135,B,463863
6136,K,497
6136,M,0
6136,B,497189
6137,K,236
6137,M,0
6137,B,236263
6138,K,217
6138,M,0
6138,B,217841
6139,K,282
6139,M,0
6139,B,282113
6140,K,289
6140,M,0
6140,B,289962
6141,K,345
6141,M,0
6141,B,345958
6142,K,272
6142,M,0
6142,B,272131
6143,K,220
6143,M,0
6143,B,220646
6144,K,243
6144,M,0
6144,B,243736
6145,K,403
6145,M,0
6145,B,403240
6146,K,396
6146,M,0
6146,B,396564
6147,K,197
6147,M,0
6147,B,197466
6148,K,483
6148,M,0
6148,B,483680
6149,K,288
6149,M,0
6149,B,288308
6150,K,401
6150,M,0
6150,B,401021
6151,K,318
6151,M,0
6151,B,318936
6152,K,65
6152,M,0
6152,B,65462
6153,K,350
6153,M,0
6153,B,350515
6154,K,184
6154,M,0
6154,B,184121
6155,K,14
6155,M,0
6155,B,14985
6156,K,252
6156,M,0
6156,B,252034
6157,K,258
6157,M,0
6157,B,258968
6158,K,405
6158,M,0
6158,B,405035
6159,K,451
6159,M,0
6159,B,451906
6160,K,222
6160,M,0
6160,B,222321
6161,K,453
6161,M,0
6161,B,453265
6162,K,438
6162,M,0
6162,B,438258
6163,K,341
6163,M,0
6163,B,341760
6164,K,93
6164,M,0
6164,B,93925
6165,K,132
6165,M,0
6165,B,132413
6166,K,124
6166,M,0
6166,B,124501
6167,K,95
6167,M,0
6167,B,95978
6168,K,263
6168,M,0
6168,B,263644
6169,K,481
6169,M,0
6169,B,481358
6170,K,115
6170,M,0
6170,B,115361
6171,K,245
6171,M,0
6171,B,245181
6172,K,22
6172,M,0
6172,B,22566
6173,K,150
6173,M,0
6173,B,150946
6174,K,452
6174,M,0
6174,B,452335
6175,K,21
6175,M,0
6175,B,21770
6176,K,166
6176,M,0
6176,B,166155
6177,K,357
6177,M,0
6177,B,357644
6178,K,234
6178,M,0
6178,B,234811
6179,K,135
6179,M,0
6179,B,135606
6180,K,328
6180,M,0
6180,B,328888
6181,K,215
6181,M,0
6181,B,215848
6182,K,2
6182,M,0
6182,B,2608
6183,K,452
6183,M,0
6183,B,452570
6184,K,128
6184,M,0
6184,B,128366
6185,K,39
6185,M,0
6185,B,39804
6186,K,297
6186,M,0
6186,B,297532
6187,K,368
6187,M,0
6187,B,368543
6188,K,60
6188,M,0
6188,B,60605
6189,K,55
6189,M,0
6189,B,55961
6190,K,167
6190,M,0
6190,B,167991
6191,K,62
6191,M,0
6191,B,62120
6192,K,283
6192,M,0
6192,B,283968
6193,K,167
6193,M,0
6193,B,167380
6194,K,227
6194,M,0
6194,B,227617
6195,K,451
6195,M,0
6195,B,451983
6196,K,222
6196,M,0
6196,B,222667
6197,K,434
6197,M,0
6197,B,434968
6198,K,121
6198,M,0
6198,B,121076
6199,K,300
6199,M,0
6199,B,300253
6200,K,493
6200,M,0
6200,B,493933
6201,K,246
6201,M,0
6201,B,246738
6202,K,4
6202,M,0
6202,B,4896
6203,K,52
6203,M,0
6203,B,52433
6204,K,442
6204,M,0
6204,B,442529
6205,K,23
6205,M,0
6205,B,23469
6206,K,82
6206,M,0
6206,B,82863
6207,K,370
6207,M,0
6207,B,370372
6208,K,346
6208,M,0
6208,B,346950
6209,K,219
6209,M,0
6209,B,219235
6210,K,446
6210,M,0
6210,B,446325
6211,K,158
6211,M,0
6211,B,158442
6212,K,334
6212,M,0
6212,B,334635
6213,K,412
6213,M,0
6213,B,412582
6214,K,74
6214,M,0
6214,B,74996
6215,K,460
6215,M,0
6215,B,460112
6216,K,426
6216,M,0
6216,B,426813
6217,K,309
6217,M,0
6217,B,309449
6218,K,39
6218,M,0
6218,B,39694
6219,K,220
6219,M,0
6219,B,220224
6220,K,229
6220,M,0
6220,B,229693
6221,K,155
6221,M,0
6221,B,155562
6222,K,95
6222,M,0
6222,B,95052
6223,K,6
6223,M,0
6223,B,6552
6224,K,445
6224,M,0
6224,B,445560
6225,K,355
6225,M,0
6225,B,355763
6226,K,187
6226,M,0
6226,B,187766
6227,K,285
6227,M,0
6227,B,285201
6228,K,170
6228,M,0
6228,B,170526
6229,K,225
6229,M,0
6229,B,225501
6230,K,232
6230,M,0
6230,B,232656
6231,K,451
6231,M,0
6231,B,451654
6232,K,280
6232,M,0
6232,B,280191
6233,K,289
6233,M,0
6233,B,289647
6234,K,236
6234,M,0
6234,B,236062
6235,K,118
6235,M,0
6235,B,118188
6236,K,321
6236,M,0
6236,B,321137
6237,K,338
6237,M,0
6237,B,338957
6238,K,288
6238,M,0
6238,B,288077
6239,K,199
6239,M,0
6239,B,199988
6240,K,252
6240,M,0
6240,B,252460
6241,K,166
6241,M,0
6241,B,166245
6242,K,198
6242,M,0
6242,B,198964
6243,K,270
6243,M,0
6243,B,270253
6244,K,157
6244,M,0
6244,B,157051
6245,K,31
6245,M,0
6245,B,31833
6246,K,95
6246,M,0
6246,B,95754
6247,K,207
6247,M,0
6247,B,207604
6248,K,370
6248,M,0
6248,B,370970
6249,K,436
6249,M,0
6249,B,436764
6250,K,360
6250,M,0
6250,B,360165
6251,K,72
6251,M,0
6251,B,72900
6252,K,200
6252,M,0
6252,B,200687
6253,K,309
6253,M,0
6253,B,309488
6254,K,177
6254,M,0
6254,B,177077
6255,K,178
6255,M,0
6255,B,178034
6256,K,446
6256,M,0
6256,B,446171
6257,K,413
6257,M,0
6257,B,413116
6258,K,356
6258,M,0
6258,B,356401
6259,K,45
6259,M,0
6259,B,45411
6260,K,118
6260,M,0
6260,B,118034
6261,K,181
6261,M,0
6261,B,181525
6262,K,258
6262,M,0
6262,B,258960
6263,K,424
6263,M,0
6263,B,424003
6264,K,205
6264,M,0
6264,B,205474
6265,K,7
6265,M,0
6265,B,7533
6266,K,267
6266,M,0
6266,B,267725
6267,K,382
6267,M,0
6267,B,382509
6268,K,212
6268,M,0
6268,B,212556
6269,K,468
6269,M,0
6269,B,468073
6270,K,392
6270,M,0
6270,B,392830
6271,K,164
6271,M,0
6271,B,164816
6272,K,358
6272,M,0
6272,B,358947
6273,K,71
6273,M,0
6273,B,71564
6274,K,26
6274,M,0
6274,B,26911
6275,K,147
6275,M,0
6275,B,147107
6276,K,198
6276,M,0
6276,B,198251
6277,K,213
6277,M,0
6277,B,213507
6278,K,217
6278,M,0
6278,B,217962
6279,K,369
6279,M,0
6279,B,369586
6280,K,39
6280,M,0
6280,B,39311
6281,K,491
6281,M,0
6281,B,491375
6282,K,430
6282,M,0
6282,B,430394
6283,K,14
6283,M,0
6283,B,14671
6284,K,167
6284,M,0
6284,B,167928
6285,K,167
6285,M,0
6285,B,167631
6286,K,10
6286,M,0
6286,B,10508
6287,K,290
6287,M,0
6287,B,290948
6288,K,219
6288,M,0
6288,B,219944
6289,K,354
6289,M,0
6289,B,354124
6290,K,10
6290,M,0
6290,B,10406
6291,K,427
6291,M,0
6291,B,427719
6292,K,71
6292,M,0
6292,B,71611
6293,K,146
6293,M,0
6293,B,146656
6294,K,82
6294,M,0
6294,B,82778
6295,K,298
6295,M,0
6295,B,298625
6296,K,266
6296,M,0
6296,B,266993
6297,K,24
6297,M,0
6297,B,24794
6298,K,327
6298,M,0
6298,B,327254
6299,K,307
6299,M,0
6299,B,307461
6300,K,491
6300,M,0
6300,B,491720
6301,K,88
6301,M,0
6301,B,88912
6302,K,376
6302,M,0
6302,B,376025
6303,K,364
6303,M,0
6303,B,364238
6304,K,322
6304,M,0
6304,B,322166
6305,K,203
6305,M,0
6305,B,203532
6306,K,119
6306,M,0
6306,B,119576
6307,K,39
6307,M,0
6307,B,39870
6308,K,299
6308,M,0
6308,B,299208
6309,K,190
6309,M,0
6309,B,190940
6310,K,88
6310,M,0
6310,B,88697
6311,K,150
6311,M,0
6311,B,150429
6312,K,463
6312,M,0
6312,B,463618
6313,K,338
6313,M,0
6313,B,338261
6314,K,366
6314,M,0
6314,B,366466
6315,K,302
6315,M,0
6315,B,302228
6316,K,322
6316,M,0
6316,B,322342
6317,K,358
6317,M,0
6317,B,358736
6318,K,7
6318,M,0
6318,B,7785
6319,K,203
6319,M,0
6319,B,203837
6320,K,251
6320,M,0
6320,B,251403
6321,K,249
6321,M,0
6321,B,249325
6322,K,47
6322,M,0
6322,B,47943
6323,K,450
6323,M,0
6323,B,450748
6324,K,139
6324,M,0
6324,B,139003
6325,K,33
6325,M,0
6325,B,33835
6326,K,23
6326,M,0
6326,B,23356
6327,K,217
6327,M,0
6327,B,217425
6328,K,112
6328,M,0
6328,B,112964
6329,K,262
6329,M,0
6329,B,262767
6330,K,10
6330,M,0
6330,B,10308
6331,K,33
6331,M,0
6331,B,33737
6332,K,347
6332,M,0
6332,B,347201
6333,K,254
6333,M,0
6333,B,254160
6334,K,271
6334,M,0
6334,B,271267
6335,K,197
6335,M,0
6335,B,197459
6336,K,420
6336,M,0
6336,B,420865
6337,K,66
6337,M,0
6337,B,66768
6338,K,106
6338,M,0
6338,B,106933
6339,K,377
6339,M,0
6339,B,377970
6340,K,249
6340,M,0
6340,B,249880
6341,K,226
6341,M,0
6341,B,226245
6342,K,443
6342,M,0
6342,B,443492
6343,K,411
6343,M,0
6343,B,411217
6344,K,316
6344,M,0
6344,B,316035
6345,K,233
6345,M,0
6345,B,233874
6346,K,453
6346,M,0
6346,B,453404
6347,K,405
6347,M,0
6347,B,405341
6348,K,452
6348,M,0
6348,B,452536
6349,K,178
6349,M,0
6349,B,178134
6350,K,300
6350,M,0
6350,B,300681
6351,K,226
6351,M,0
6351,B,226955
6352,K,333
6352,M,0
6352,B,333953
6353,K,137
6353,M,0
6353,B,137168
6354,K,456
6354,M,0
6354,B,456129
6355,K,146
6355,M,0
6355,B,146319
6356,K,341
6356,M,0
6356,B,341412
6357,K,233
6357,M,0
6357,B,233348
6358,K,98
6358,M,0
6358,B,98177
6359,K,339
6359,M,0
6359,B,339309
6360,K,123
6360,M,0
6360,B,123523
6361,K,11
6361,M,0
6361,B,11915
6362,K,373
6362,M,0
6362,B,373361
6363,K,141
6363,M,0
6363,B,141445
6364,K,462
6364,M,0
6364,B,462488
6365,K,261
6365,M,0
6365,B,261806
6366,K,254
6366,M,0
6366,B,254092
6367,K,259
6367,M,0
6367,B,259856
6368,K,221
6368,M,0
6368,B,221663
6369,K,345
6369,M,0
6369,B,345559
6370,K,62
6370,M,0
6370,B,62994
6371,K,447
6371,M,0
6371,B,447118
6372,K,102
6372,M,0
6372,B,102265
6373,K,252
6373,M,0
6373,B,252626
6374,K,352
6374,M,0
6374,B,352997
6375,K,316
6375,M,0
6375,B,316262
6376,K,264
6376,M,0
6376,B,264958
6377,K,169
6377,M,0
6377,B,169504
6378,K,117
6378,M,0
6378,B,117439
6379,K,61
6379,M,0
6379,B,61717
6380,K,152
6380,M,0
6380,B,152459
6381,K,388
6381,M,0
6381,B,388242
6382,K,68
6382,M,0
6382,B,68592
6383,K,166
6383,M,0
6383,B,166532
6384,K,222
6384,M,0
6384,B,222406
6385,K,244
6385,M,0
6385,B,244452
6386,K,192
6386,M,0
6386,B,192184
6387,K,397
6387,M,0
6387,B,397408
6388,K,221
6388,M,0
6388,B,221949
6389,K,312
6389,M,0
6389,B,312209
6390,K,421
6390,M,0
6390,B,421732
6391,K,149
6391,M,0
6391,B,149101
6392,K,321
6392,M,0
6392,B,321082
6393,K,465
6393,M,0
6393,B,465384
6394,K,388
6394,M,0
6394,B,388812
6395,K,132
6395,M,0
6395,B,132275
6396,K,248
6396,M,0
6396,B,248015
6397,K,103
6397,M,0
6397,B,103831
6398,K,422
6398,M,0
6398,B,422548
6399,K,435
6399,M,0
6399,B,435412
6400,K,488
6400,M,0
6400,B,488755
6401,K,313
6401,M,0
6401,B,313093
6402,K,289
6402,M,0
6402,B,289821
6403,K,176
6403,M,0
6403,B,176679
6404,K,347
6404,M,0
6404,B,347342
6405,K,260
6405,M,0
6405,B,260984
6406,K,13
6406,M,0
6406,B,13259
6407,K,453
6407,M,0
6407,B,453776
6408,K,385
6408,M,0
6408,B,385024
6409,K,290
6409,M,0
6409,B,290894
6410,K,28
6410,M,0
6410,B,28731
6411,K,1
6411,M,0
6411,B,1928
6412,K,66
6412,M,0
6412,B,66941
6413,K,18
6413,M,0
6413,B,18999
6414,K,160
6414,M,0
6414,B,160738
6415,K,186
6415,M,0
6415,B,186726
6416,K,415
6416,M,0
6416,B,415361
6417,K,157
6417,M,0
6417,B,157357
6418,K,406
6418,M,0
6418,B,406231
6419,K,126
6419,M,0
6419,B,126529
6420,K,378
6420,M,0
6420,B,378805
6421,K,112
6421,M,0
6421,B,112070
6422,K,103
6422,M,0
6422,B,103216
6423,K,222
6423,M,0
6423,B,222467
6424,K,487
6424,M,0
6424,B,487210
6425,K,29
6425,M,0
6425,B,29782
6426,K,306
6426,M,0
6426,B,306606
6427,K,325
6427,M,0
6427,B,325877
6428,K,101
6428,M,0
6428,B,101838
6429,K,455
6429,M,0
6429,B,455279
6430,K,312
6430,M,0
6430,B,312124
6431,K,437
6431,M,0
6431,B,437426
6432,K,203
6432,M,0
6432,B,203377
6433,K,420
6433,M,0
6433,B,420601
6434,K,432
6434,M,0
6434,B,432290
6435,K,489
6435,M,0
6435,B,489042
6436,K,261
6436,M,0
6436,B,261297
6437,K,351
6437,M,0
6437,B,351832
6438,K,398
6438,M,0
6438,B,398843
6439,K,374
6439,M,0
6439,B,374887
6440,K,364
6440,M,0
6440,B,364146
6441,K,161
6441,M,0
6441,B,161861
6442,K,468
6442,M,0
6442,B,468297
6443,K,172
6443,M,0
6443,B,172010
6444,K,25
6444,M,0
6444,B,25731
6445,K,202
6445,M,0
6445,B,202366
6446,K,357
6446,M,0
6446,B,357095
6447,K,82
6447,M,0
6447,B,82943
6448,K,391
6448,M,0
6448,B,391682
6449,K,385
6449,M,0
6449,B,385250
6450,K,140
6450,M,0
6450,B,140308
6451,K,296
6451,M,0
6451,B,296919
6452,K,330
6452,M,0
6452,B,330103
6453,K,63
6453,M,0
6453,B,63737
6454,K,150
6454,M,0
6454,B,150343
6455,K,38
6455,M,0
6455,B,38281
6456,K,342
6456,M,0
6456,B,342051
6457,K,466
6457,M,0
6457,B,466404
6458,K,51
6458,M,0
6458,B,51344
6459,K,342
6459,M,0
6459,B,342885
6460,K,371
6460,M,0
6460,B,371912
6461,K,431
6461,M,0
6461,B,431439
6462,K,446
6462,M,0
6462,B,446169
6463,K,47
6463,M,0
6463,B,47260
6464,K,28
6464,M,0
6464,B,28886
6465,K,326
6465,M,0
6465,B,326658
6466,K,395
6466,M,0
6466,B,395440
6467,K,464
6467,M,0
6467,B,464747
6468,K,346
6468,M,0
6468,B,346024
6469,K,359
6469,M,0
6469,B,359357
6470,K,422
6470,M,0
6470,B,422521
6471,K,456
6471,M,0
6471,B,456592
6472,K,81
6472,M,0
6472,B,81940
6473,K,163
6473,M,0
6473,B,163670
6474,K,443
6474,M,0
6474,B,443696
6475,K,208
6475,M,0
6475,B,208214
6476,K,64
6476,M,0
6476,B,64314
6477,K,258
6477,M,0
6477,B,258657
6478,K,129
6478,M,0
6478,B,129989
6479,K,283
6479,M,0
6479,B,283391
6480,K,5
6480,M,0
6480,B,5438
6481,K,251
6481,M,0
6481,B,251773
6482,K,150
6482,M,0
6482,B,150700
6483,K,337
6483,M,0
6483,B,337817
6484,K,398
6484,M,0
6484,B,398840
6485,K,424
6485,M,0
6485,B,424213
6486,K,392
6486,M,0
6486,B,392072
6487,K,205
6487,M,0
6487,B,205124
6488,K,227
6488,M,0
6488,B,227801
6489,K,296
6489,M,0
6489,B,296535
6490,K,14
6490,M,0
6490,B,14116
6491,K,15
6491,M,0
6491,B,15270
6492,K,120
6492,M,0
6492,B,120809
6493,K,224
6493,M,0
6493,B,224543
6494,K,164
6494,M,0
6494,B,164816
6495,K,274
6495,M,0
6495,B,274536
6496,K,124
6496,M,0
6496,B,124860
6497,K,280
6497,M,0
6497,B,280396
6498,K,41
6498,M,0
6498,B,41162
6499,K,81
6499,M,0
6499,B,81950
6500,K,17
6500,M,0
6500,B,17763
6501,K,76
6501,M,0
6501,B,76693
6502,K,96
6502,M,0
6502,B,96592
6503,K,358
6503,M,0
6503,B,358686
6504,K,145
6504,M,0
6504,B,145990
6505,K,380
6505,M,0
6505,B,380181
6506,K,423
6506,M,0
6506,B,423662
6507,K,468
6507,M,0
6507,B,468547
6508,K,376
6508,M,0
6508,B,376281
6509,K,245
6509,M,0
6509,B,245685
6510,K,347
6510,M,0
6510,B,347404
6511,K,436
6511,M,0
6511,B,436973
6512,K,173
6512,M,0
6512,B,173728
6513,K,179
6513,M,0
6513,B,179805
6514,K,497
6514,M,0
6514,B,497964
6515,K,331
6515,M,0
6515,B,331833
6516,K,208
6516,M,0
6516,B,208582
6517,K,420
6517,M,0
6517,B,420540
6518,K,332
6518,M,0
6518,B,332063
6519,K,206
6519,M,0
6519,B,206060
6520,K,476
6520,M,0
6520,B,476002
6521,K,94
6521,M,0
6521,B,94630
6522,K,100
6522,M,0
6522,B,100776
6523,K,239
6523,M,0
6523,B,239070
6524,K,114
6524,M,0
6524,B,114721
6525,K,186
6525,M,0
6525,B,186968
6526,K,43
6526,M,0
6526,B,43836
6527,K,377
6527,M,0
6527,B,377172
6528,K,495
6528,M,0
6528,B,495118
6529,K,436
6529,M,0
6529,B,436091
6530,K,57
6530,M,0
6530,B,57986
6531,K,197
6531,M,0
6531,B,197264
6532,K,372
6532,M,0
6532,B,372024
6533,K,76
6533,M,0
6533,B,76461
6534,K,186
6534,M,0
6534,B,186280
6535,K,464
6535,M,0
6535,B,464942
6536,K,335
6536,M,0
6536,B,335267
6537,K,438
6537,M,0
6537,B,438393
6538,K,144
6538,M,0
6538,B,144542
6539,K,270
6539,M,0
6539,B,270517
6540,K,29
6540,M,0
6540,B,29305
6541,K,55
6541,M,0
6541,B,55108
6542,K,16
6542,M,0
6542,B,16175
6543,K,441
6543,M,0
6543,B,441801
6544,K,72
6544,M,0
6544,B,72989
6545,K,390
6545,M,0
6545,B,390681
6546,K,251
6546,M,0
6546,B,251202
6547,K,157
6547,M,0
6547,B,157579
6548,K,245
6548,M,0
6548,B,245556
6549,K,186
6549,M,0
6549,B,186267
6550,K,214
6550,M,0
6550,B,214965
6551,K,69
6551,M,0
6551,B,69158
6552,K,136
6552,M,0
6552,B,136165
6553,K,283
6553,M,0
6553,B,283142
6554,K,456
6554,M,0
6554,B,456199
6555,K,279
6555,M,0
6555,B,279698
6556,K,251
6556,M,0
6556,B,251307
6557,K,55
6557,M,0
6557,B,55810
6558,K,119
6558,M,0
6558,B,119794
6559,K,102
6559,M,0
6559,B,102223
6560,K,253
6560,M,0
6560,B,253019
6561,K,383
6561,M,0
6561,B,383421
6562,K,196
6562,M,0
6562,B,196351
6563,K,378
6563,M,0
6563,B,378884
6564,K,344
6564,M,0
6564,B,344445
6565,K,5
6565,M,0
6565,B,5187
6566,K,137
6566,M,0
6566,B,137023
6567,K,411
6567,M,0
6567,B,411154
6568,K,301
6568,M,0
6568,B,301549
6569,K,235
6569,M,0
6569,B,235736
6570,K,418
6570,M,0
6570,B,418569
6571,K,421
6571,M,0
6571,B,421817
6572,K,256
6572,M,0
6572,B,256228
6573,K,72
6573,M,0
6573,B,72581
6574,K,138
6574,M,0
6574,B,138841
6575,K,123
6575,M,0
6575,B,123584
6576,K,256
6576,M,0
6576,B,256439
6577,K,442
6577,M,0
6577,B,442107
6578,K,265
6578,M,0
6578,B,265590
6579,K,245
6579,M,0
6579,B,245651
6580,K,243
6580,M,0
6580,B,243456
6581,K,33
6581,M,0
6581,B,33206
6582,K,470
6582,M,0
6582,B,470481
6583,K,306
6583,M,0
6583,B,306984
6584,K,122
6584,M,0
6584,B,122669
6585,K,454
6585,M,0
6585,B,454380
6586,K,306
6586,M,0
6586,B,306667
6587,K,332
6587,M,0
6587,B,332853
6588,K,331
6588,M,0
6588,B,331124
6589,K,166
6589,M,0
6589,B,166294
6590,K,110
6590,M,0
6590,B,110930
6591,K,406
6591,M,0
6591,B,406552
6592,K,488
6592,M,0
6592,B,488781
6593,K,6
6593,M,0
6593,B,6266
6594,K,307
6594,M,0
6594,B,307902
6595,K,182
6595,M,0
6595,B,182387
6596,K,388
6596,M,0
6596,B,388249
6597,K,103
6597,M,0
6597,B,103112
6598,K,275
6598,M,0
6598,B,275143
6599,K,49
6599,M,0
6599,B,49975
6600,K,321
6600,M,0
6600,B,321961
6601,K,144
6601,M,0
6601,B,144782
6602,K,53
6602,M,0
6602,B,53280
6603,K,269
6603,M,0
6603,B,269076
6604,K,103
6604,M,0
6604,B,103498
6605,K,498
6605,M,0
6605,B,498899
6606,K,79
6606,M,0
6606,B,79555
6607,K,238
6607,M,0
6607,B,238808
6608,K,239
6608,M,0
6608,B,239755
6609,K,166
6609,M,0
6609,B,166280
6610,K,377
6610,M,0
6610,B,377747
6611,K,214
6611,M,0
6611,B,214270
6612,K,114
6612,M,0
6612,B,114699
6613,K,407
6613,M,0
6613,B,407688
6614,K,379
6614,M,0
6614,B,379456
6615,K,465
6615,M,0
6615,B,465046
6616,K,336
6616,M,0
6616,B,336002
6617,K,141
6617,M,0
6617,B,141122
6618,K,117
6618,M,0
6618,B,117597
6619,K,270
6619,M,0
6619,B,270696
6620,K,83
6620,M,0
6620,B,83131
6621,K,243
6621,M,0
6621,B,243441
6622,K,120
6622,M,0
6622,B,120502
6623,K,240
6623,M,0
6623,B,240106
6624,K,137
6624,M,0
6624,B,137139
6625,K,159
6625,M,0
6625,B,159552
6626,K,67
6626,M,0
6626,B,67027
6627,K,57
6627,M,0
6627,B,57802
6628,K,302
6628,M,0
6628,B,302708
6629,K,179
6629,M,0
6629,B,179619
6630,K,496
6630,M,0
6630,B,496181
6631,K,343
6631,M,0
6631,B,343391
6632,K,437
6632,M,0
6632,B,437924
6633,K,203
6633,M,0
6633,B,203856
6634,K,319
6634,M,0
6634,B,319940
6635,K,71
6635,M,0
6635,B,71381
6636,K,265
6636,M,0
6636,B,265776
6637,K,104
6637,M,0
6637,B,104032
6638,K,232
6638,M,0
6638,B,232915
6639,K,174
6639,M,0
6639,B,174346
6640,K,222
6640,M,0
6640,B,222329
6641,K,403
6641,M,0
6641,B,403705
6642,K,57
6642,M,0
6642,B,57631
6643,K,98
6643,M,0
6643,B,98938
6644,K,254
6644,M,0
6644,B,254064
6645,K,73
6645,M,0
6645,B,73049
6646,K,474
6646,M,0
6646,B,474022
6647,K,274
6647,M,0
6647,B,274652
6648,K,299
6648,M,0
6648,B,299247
6649,K,156
6649,M,0
6649,B,156040
6650,K,42
6650,M,0
6650,B,42168
6651,K,341
6651,M,0
6651,B,341312
6652,K,264
6652,M,0
6652,B,264208
6653,K,117
6653,M,0
6653,B,117761
6654,K,402
6654,M,0
6654,B,402982
6655,K,111
6655,M,0
6655,B,111156
6656,K,197
6656,M,0
6656,B,197375
6657,K,110
6657,M,0
6657,B,110202
6658,K,269
6658,M,0
6658,B,269833
6659,K,101
6659,M,0
6659,B,101810
6660,K,3
6660,M,0
6660,B,3426
6661,K,200
6661,M,0
6661,B,200279
6662,K,147
6662,M,0
6662,B,147101
6663,K,54
6663,M,0
6663,B,54365
6664,K,473
6664,M,0
6664,B,473560
6665,K,398
6665,M,0
6665,B,398426
6666,K,198
6666,M,0
6666,B,198116
6667,K,310
6667,M,0
6667,B,310546
6668,K,476
6668,M,0
6668,B,476539
6669,K,159
6669,M,0
6669,B,159161
6670,K,24
6670,M,0
6670,B,24225
6671,K,147
6671,M,0
6671,B,147430
6672,K,94
6672,M,0
6672,B,94397
6673,K,21
6673,M,0
6673,B,21625
6674,K,328
6674,M,0
6674,B,328451
6675,K,81
6675,M,0
6675,B,81155
6676,K,42
6676,M,0
6676,B,42676
6677,K,139
6677,M,0
6677,B,139023
6678,K,425
6678,M,0
6678,B,425026
6679,K,20
6679,M,0
6679,B,20981
6680,K,16
6680,M,0
6680,B,16685
6681,K,185
6681,M,0
6681,B,185234
6682,K,99
6682,M,0
6682,B,99561
6683,K,153
6683,M,0
6683,B,153281
6684,K,212
6684,M,0
6684,B,212834
6685,K,436
6685,M,0
6685,B,436028
6686,K,335
6686,M,0
6686,B,335140
6687,K,431
6687,M,0
6687,B,431769
